inchikey,NR.AhR,NR.AR,NR.AR.LBD,NR.Aromatase,NR.ER,NR.ER.LBD,NR.PPAR.gamma,SR.ARE,SR.ATAD5,SR.HSE,SR.MMP,SR.p53
UDEWPOVQBGFNGE-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UDGSVBYJWHOHNN-UHFFFAOYSA-N,,,,,,,,0.0,,0.0,,
UDHXJZHVNHGCEC-UHFFFAOYSA-N,,0.0,0.0,,0.0,0.0,,,,,1.0,
UDIPTWFVPPPURJ-UHFFFAOYSA-M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
UDKABVSQKJNZBH-DWNQPYOZSA-N,0.0,1.0,0.0,,0.0,,0.0,1.0,0.0,0.0,0.0,0.0
UDKICLZCJWQTLS-UHFFFAOYSA-N,,,,,,,,0.0,,0.0,,
UDKSLGIUCGAZTK-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UDKSNBMNKLDHNK-UHFFFAOYSA-N,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
UDMBCSSLTHHNCD-KQYNXXCUSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
UDMXIGPLHJOQKB-ZPZFBZIMSA-L,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0
UDMZPLROONOSEF-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UDONPJKEOAWFGI-UHFFFAOYSA-N,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UDPGUMQDCGORJQ-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UDSAIICHUKSCKT-UHFFFAOYSA-N,0.0,0.0,0.0,,,0.0,,0.0,,0.0,,0.0
UDSFAEKRVUSQDD-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UDUKMRHNZZLJRB-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UDWZXMQIEHAAQT-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UEALKTCRMBVTFN-UHFFFAOYSA-N,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
UEDUENGHJMELGK-YTWWRKNWSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UEEFBRHXFDJPTA-OGXAFHJESA-J,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
UEEJHVSXFDXPFK-UHFFFAOYSA-N,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UEFBGOFTQWGYCJ-BNSHTTSQSA-M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
UEGPKNKPLBYCNK-UHFFFAOYSA-L,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
UEHLXXJAWYWUGI-UHFFFAOYSA-M,,,,,,,,,,1.0,,
UEJJHQNACJXSKW-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UEJSSZHHYBHCEL-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
UELAIMNOXLAYRW-UHFFFAOYSA-M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UELITFHSCLAHKR-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UEMLYRZWLVXWRU-UHFFFAOYSA-N,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
UENRXLSRMCSUSN-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UENWRTRMUIOCKN-UHFFFAOYSA-N,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
UEOWFGJMGUIGHC-UHFFFAOYSA-N,,,,,,,,0.0,,0.0,,
UEQUQVLFIPOEMF-UHFFFAOYSA-N,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
UEVAMYPIMMOEFW-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UEZWYKZHXASYJN-UHFFFAOYSA-N,0.0,0.0,,,0.0,0.0,,0.0,0.0,1.0,1.0,
UFBJCMHMOXMLKC-UHFFFAOYSA-N,,0.0,,0.0,,0.0,,1.0,,0.0,1.0,0.0
UFEIWEXHHOXPGP-UHFFFAOYSA-M,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UFEODZBUAFNAEU-NLRVBDNBSA-N,0.0,0.0,,,,,,1.0,0.0,0.0,1.0,
UFERIGCCDYCZLN-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
UFFBMTHBGFGIHF-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UFLHIIWVXFIJGU-ARJAWSKDSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UFLHIIWVXFIJGU-ONEGZZNKSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UFOUDYPOSJJEDJ-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UFULAYFCSOUIOV-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
UFUQRRYHIHJMPB-UHFFFAOYSA-L,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,,0.0
UFUVLHLTWXBHGZ-MGZQPHGTSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
UFVMPKORWRHRNF-UHFFFAOYSA-N,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UFWIBTONFRDIAS-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UGCDBQWJXSAYIL-UHFFFAOYSA-N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UGCSPKPEHQEOSR-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UGGAILYEBCSZIV-NPVRBOKNSA-N,0.0,0.0,0.0,,,0.0,,,0.0,,,
UGJMXCAKCUNAIE-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UGMCXQCYOVCMTB-UHFFFAOYSA-K,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0
UGNWTBMOAKPKBL-UHFFFAOYSA-N,1.0,0.0,,,0.0,1.0,,,0.0,1.0,1.0,1.0
UGQMRVRMYYASKQ-KQYNXXCUSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UGSLDMJXBQKDCT-WOPDTQHZSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
UGTJLJZQQFGTJD-UHFFFAOYSA-N,0.0,0.0,,1.0,,,,,,1.0,1.0,
UGUMHWUOXWFPFH-JHQAJZDGSA-M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
UGVRJVHOJNYEHR-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
UGWALRUNBSBTGI-QJLCOAGJSA-N,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,,,
UHBUSMAHWHZQKS-UHFFFAOYSA-N,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UHDGCWIWMRVCDJ-CCXZUQQUSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
UHEPJGULSIKKTP-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UHGULLIUJBCTEF-UHFFFAOYSA-N,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UHHRFSOMMCWGSO-UHFFFAOYSA-L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
UHLOVGKIEARANS-FZMOHWGLSA-N,,,,,,,,0.0,,0.0,,
UHOVQNZJYSORNB-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
UHPXMYLONAGUPC-WKLLBTDKSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
UHRBTBZOWWGKMK-SWLSCSKDSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
UHSKFQJFRQCDBE-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UHSXRTHJCJGEKG-UQKRIMTDSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
UHTHHESEBZOYNR-UHFFFAOYSA-N,,,,,,,,0.0,,0.0,,
UHUFTBALEZWWIH-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UHWFVIPXDFZTFA-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
UHWURQRPEIFIAK-UHFFFAOYSA-N,,0.0,0.0,1.0,,1.0,0.0,,,0.0,,0.0
UHXUZOCRWCRNSJ-DAXSKMNVSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UHZYTMXLRWXGPK-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
UHZZMRAGKVHANO-UHFFFAOYSA-M,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0
UIAFKZKHHVMJGS-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UIAGMCDKSXEBJQ-UHFFFAOYSA-N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
UIARLYUEJFELEN-LROUJFHJSA-N,,0.0,,1.0,,,,,,,1.0,1.0
UIAYVIIHMORPSJ-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0
UICBCXONCUFSOI-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
UIEATEWHFDRYRU-UHFFFAOYSA-N,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,
UIERGBJEBXXIGO-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
UIHCLUNTQKBZGK-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UIKJRDSCEYGECG-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UIKROCXWUNQSPJ-VIFPVBQESA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UIKUBYKUYUSRSM-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UISUNVFOGSJSKD-UHFFFAOYSA-N,0.0,0.0,,,,0.0,,1.0,0.0,,1.0,1.0
UIVFUQKYVFCEKJ-OPTOVBNMSA-N,,,,,,,,,,1.0,,
UIWFKZBONQGUDI-UHFFFAOYSA-M,,0.0,,,,,,,0.0,1.0,1.0,1.0
UJAOSPFULOFZRR-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
UJAWGGOCYUPCPS-UHFFFAOYSA-N,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,
UJEWTUDSLQGTOA-UHFFFAOYSA-N,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UJGBTZUTZSMGCO-UHFFFAOYSA-N,0.0,0.0,,,,,,,,1.0,,
UJMDYLWCYJJYMO-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UJOBWOGCFQCDNV-UHFFFAOYSA-N,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
UJPYMIOQGFLTEG-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UJRRDDHEMZLWFI-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
UJTWHDAMHSIRDK-UHFFFAOYSA-N,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0
UJUNUASMYSTBSK-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,,0.0
UJVLDDZCTMKXJK-WNHSNXHDSA-N,0.0,1.0,1.0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0
UKCVAQGKEOJTSR-UHFFFAOYSA-N,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
UKHMZCMKHPHFOT-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UKHVLWKBNNSRRR-ODZAUARKSA-M,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,
UKHWDRMMMYWSFL-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
UKIYDXCFKFLIMU-UHFFFAOYSA-M,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
UKLDJPRMSDWDSL-UHFFFAOYSA-L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
UKLNMMHNWFDKNT-UHFFFAOYSA-M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UKLQXHUGTKWPSR-UHFFFAOYSA-M,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UKNGDQSYPNBJAO-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
UKODFQOELJFMII-UHFFFAOYSA-N,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
UKSLKNUCVPZQCQ-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ULALSFRIGPMWRS-UHFFFAOYSA-N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0
ULCGXOSKNHMYAX-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ULDHMXUKGWMISQ-SECBINFHSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ULDHMXUKGWMISQ-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ULDHMXUKGWMISQ-VIFPVBQESA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ULDXWLCXEDXJGE-UHFFFAOYSA-N,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,
ULFCBIUXQQYDEI-UHFFFAOYSA-N,,,,,,,,0.0,,0.0,,
ULFRLSNUDGIQQP-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
ULGAVXUJJBOWOD-UHFFFAOYSA-N,,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,,0.0
ULGZDMOVFRHVEP-RWJQBGPGSA-N,0.0,0.0,0.0,0.0,1.0,,0.0,,0.0,,0.0,0.0
ULHFFAFDSSHFDA-UHFFFAOYSA-N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ULIDRMKBVYYVIQ-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ULIWJHVQUNGGNZ-UHFFFAOYSA-M,,,,,,,,0.0,,0.0,,
ULKLGIFJWFIQFF-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ULLNJSBQMBKOJH-SCNPRXQJSA-N,,,,,,,,,,0.0,,
ULQISTXYYBZJSJ-UHFFFAOYSA-N,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
ULQMPOIOSDXIGC-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ULSAJQMHTGKPIY-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ULSDMUVEXKOYBU-ZDUSSCGKSA-N,,,,,,,,0.0,,0.0,,
ULSLJYXHZDTLQK-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.0
ULTHEAFYOOPTTB-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ULUAUXLGCMPNKK-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
ULUIMLJNTCECJU-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ULULAZKOCFNOIM-UHFFFAOYSA-N,0.0,0.0,0.0,,1.0,1.0,0.0,,1.0,0.0,1.0,0.0
ULUQHVAAGGTBSD-UHFFFAOYSA-N,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0
ULUZGMIUTMRARO-UHFFFAOYSA-N,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
UMFJAHHVKNCGLG-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UMGDCJDMYOKAJW-UHFFFAOYSA-N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UMGQLEXNQCHIFN-PBCQUBLHSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UMGQVUWXNOJOSJ-DGGAMASNSA-N,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0
UMIKWXDGXDJQJK-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UMJHTFHIQDEGKB-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
UMJJFEIKYGFCAT-UHFFFAOYSA-N,1.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0
UMKANAFDOQQUKE-UHFFFAOYSA-N,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
UMNOIMVMNARUSB-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
UMNVFYKZOXQOLL-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UMPSXRYVXUPCOS-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
UMSGKTJDUHERQW-UHFFFAOYSA-N,0.0,0.0,0.0,,,0.0,0.0,,1.0,,,0.0
UMVMVEZHMZTUHD-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNAHYJYOSSSJHH-UHFFFAOYSA-N,0.0,0.0,1.0,,,0.0,,,0.0,0.0,1.0,
UNBMPKNTYKDYCG-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNBRKDKAWYKMIV-QWQRMKEZSA-N,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNEATYXSUBPPKP-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
UNMYHYODJHKLOC-UHFFFAOYSA-N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,
UNNGUFMVYQJGTD-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNPLRYRWJLTVAE-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
UNPYYTKZOHYHMZ-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
UNRBEYYLYRXYCG-UHFFFAOYSA-N,,,,,,,,0.0,,0.0,,
UNXHWFMMPAWVPI-ZXZARUISSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNYNVICDCJHOPO-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
UOACKFBJUYNSLK-XRKIENNPSA-N,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,1.0,0.0
UOAMTSKGCBMZTC-UHFFFAOYSA-N,0.0,0.0,0.0,,,,,,0.0,,1.0,
UOBQDYFTAJKQAL-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UOBSVARXACCLLH-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
UOCJDOLVGGIYIQ-PBFPGSCMSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
UOCLXMDMGBRAIB-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UODXCYZDMHPIJE-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UOGMEBQRZBEZQT-UHFFFAOYSA-L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0
UOHFCPXBKJPCAD-UHFFFAOYSA-N,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UOMKBIIXHQIERR-UHFFFAOYSA-N,0.0,0.0,,0.0,1.0,,,,0.0,,0.0,1.0
UOORRWUZONOOLO-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UOORRWUZONOOLO-UPHRSURJSA-N,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
UOQXIWFBQSVDPP-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UORGKWWJEQDTGX-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UOTMYNBWXDUBNX-UHFFFAOYSA-N,,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,,0.0
UOULCEYHQNCFFH-UHFFFAOYSA-M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UOUXAYAIONPXDH-UHFFFAOYSA-M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UOWZUVNAGUAEQC-UHFFFAOYSA-N,0.0,0.0,,,1.0,,,1.0,0.0,1.0,0.0,1.0
UPBAOYRENQEPJO-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0
UPGSWASWQBLSKZ-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UPMLOUAZCHDJJD-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UPMXNNIRAGDFEH-UHFFFAOYSA-N,1.0,1.0,,0.0,,0.0,,,,0.0,,1.0
UPOYFZYFGWBUKL-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UPPIBFVZIFKMFO-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UPQQXPKAYZYUKO-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
UPRWQSQENCASAD-VWXCRWSYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UPSXAPQYNGXVBF-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UPUDVKWQBVIKBG-UHFFFAOYSA-N,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,
UPUIQOIQVMNQAP-UHFFFAOYSA-M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
UPVLGOPSYZTLGB-UHFFFAOYSA-N,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
UPWGQKDVAURUGE-KTKRTIGZSA-N,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
UPZFHUODAYGHDZ-RMKNXTFCSA-N,0.0,0.0,,,,,1.0,,1.0,,0.0,1.0
UQAVIASOPREUIT-VQIWEWKSSA-N,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
UQDUPQYQJKYHQI-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UQDVRVNMIJAGRK-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UQEAIHBTYFGYIE-UHFFFAOYSA-N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
